Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,PER,PPM,Usage_Rate,True_Shooting_Percentage,Effective_FG_Percentage,Points_Per_Shot,Total_Rebound_Percentage,Offensive_Rebound_Percentage,Defensive_Rebound_Percentage,Assist_Percentage,AST_Ratio,Steal_Percentage,Block_Percentage,Stocks,Versatility_Index,Offensive_Versatility,Defensive_Versatility,Three_Point_Rate,Free_Throw_Rate,PTS_Per_Game,PTS_Per_36,REB_Per_Game,REB_Per_36,AST_Per_Game,AST_Per_36,STL_Per_Game,STL_Per_36,BLK_Per_Game,BLK_Per_36,TOV_Per_Game,TOV_Per_36,Box_Plus_Minus,Scoring_Consistency,Usage_Consistency,Offensive_Impact,Defensive_Impact,Overall_Impact,Points_Per_Touch,Production_Per_Possession,PTS_to_Usage_Ratio,AST_to_Usage_Ratio,2P%,Points_Per_Shot_Attempt,Physical_Impact
Joe Barry Carroll,82,35.6,18.9,7.5,15.3,49.01960784313725,0.0,0.0,0.0,3.8,5.4,70.37037037037037,3.3,5.9,9.3,1.4,0.6,1.5,3.0,1.0,0.35,0.5308988764044943,0.5807865168539326,0.5346232179226068,0.49019607843137253,1.0692464358452136,0.1529186078377638,0.0542614414908194,0.09701288024116196,0.004604001096190737,9.15032679738562,0.009865716634694436,0.02466429158673609,2.1,31.7,23.599999999999998,8.0,0.0,0.35294117647058826,0.23048780487804876,19.112359550561795,0.11341463414634147,9.404494382022474,0.017073170731707315,1.4157303370786516,0.007317073170731707,0.6067415730337078,0.018292682926829267,1.5168539325842696,0.036585365853658534,3.033707865168539,0.18000000000000008,0.9130434782608694,0.007082762400657714,0.5702247191011235,0.2247191011235955,0.794943820224719,0.7529880478087648,1.3581952117863718,32.542077771329076,2.4105242793577095,0.49019607843137253,1.2352941176470587,0.3202247191011236
Ed Nealy,82,20.0,4.4,1.8,3.0,60.0,0.0,0.0,0.0,0.9,1.4,64.28571428571429,2.1,3.8,5.9,0.8,0.8,0.1,0.6,1.0,0.13902439024390245,0.22000000000000003,0.21080000000000002,0.6084070796460177,0.6,1.2168141592920354,0.1726829268292683,0.06146341463414635,0.11121951219512195,0.004682926829268292,26.666666666666668,0.023414634146341467,0.0029268292682926834,0.9,12.000000000000002,7.300000000000001,4.699999999999999,0.0,0.4666666666666666,0.05365853658536586,7.920000000000001,0.07195121951219513,10.620000000000001,0.00975609756097561,1.44,0.00975609756097561,1.44,0.0012195121951219512,0.18,0.007317073170731707,1.08,0.09597560975609759,1.0,0.0025707317073170735,0.26,0.23499999999999996,0.495,0.7586206896551725,3.449905482041588,20.872865275142317,3.795066413662239,0.6,1.4666666666666668,0.33999999999999997
Blake Griffin,82,38.0,22.5,8.5,16.8,50.595238095238095,0.1,0.3,33.333333333333336,5.4,8.5,63.529411764705884,3.3,8.8,12.1,3.8,0.8,0.6,2.7,1.0,0.45243902439024386,0.5921052631578947,0.611578947368421,0.547711781888997,0.5089285714285714,1.095423563777994,0.186392811296534,0.050834403080872906,0.1355584082156611,0.011707317073170733,22.619047619047617,0.012323491655969191,0.009242618741976892,1.4,39.8,29.6,10.200000000000001,0.017857142857142856,0.5059523809523809,0.27439024390243905,21.31578947368421,0.1475609756097561,11.463157894736842,0.046341463414634146,3.5999999999999996,0.00975609756097561,0.7578947368421053,0.007317073170731707,0.5684210526315789,0.032926829268292684,2.557894736842105,0.31024390243902444,0.8893280632411067,0.0074582798459563535,0.6921052631578948,0.26842105263157895,0.9605263157894737,0.7075471698113207,1.484453360080241,36.79001721170396,6.2134251290877796,0.5090909090909091,1.3392857142857142,0.35526315789473684
John Stockton*,82,18.2,5.6,1.9,4.1,46.34146341463415,0.0,0.1,0.0,1.7,2.4,70.83333333333334,0.3,1.0,1.3,5.1,1.3,0.1,1.8,1.0,0.14146341463414633,0.3076923076923077,0.3821978021978022,0.5430566330488751,0.4634146341463415,1.0861132660977502,0.041811846689895474,0.009648887697668185,0.032162958992227285,0.032806218172071834,124.39024390243902,0.041811846689895474,0.003216295899222729,1.4000000000000001,13.4,11.0,2.4,0.02439024390243903,0.5853658536585367,0.06829268292682926,11.076923076923077,0.015853658536585366,2.5714285714285716,0.062195121951219505,10.087912087912088,0.015853658536585366,2.5714285714285716,0.0012195121951219512,0.19780219780219782,0.021951219512195124,3.5604395604395607,0.1986585365853658,0.8615384615384615,0.004660948807290271,0.5879120879120879,0.13186813186813187,0.7197802197802198,0.417910447761194,1.6526442307692308,14.652098907418056,13.3438757906843,0.47500000000000003,1.3658536585365855,0.14835164835164838
Kyle Macy,82,17.9,8.1,3.3,6.5,50.76923076923077,0.1,0.6,16.666666666666668,1.3,1.5,86.66666666666667,0.5,1.1,1.6,2.0,0.9,0.1,1.2,1.0,0.1402439024390244,0.45251396648044695,0.4670391061452514,0.5656424581005586,0.5153846153846153,1.1312849162011172,0.05232320479629378,0.016351001498841805,0.035972203297451974,0.013080801199073445,30.76923076923077,0.02943180269791525,0.003270200299768361,1.0,12.7,10.6,2.1,0.0923076923076923,0.23076923076923078,0.09878048780487804,16.290502793296092,0.01951219512195122,3.2178770949720676,0.024390243902439025,4.022346368715084,0.010975609756097562,1.8100558659217878,0.0012195121951219512,0.20111731843575423,0.014634146341463414,2.4134078212290504,0.11439024390243906,1.0125,0.005695598855429895,0.5642458100558659,0.11731843575418996,0.6815642458100559,0.7232142857142857,1.3486005089058524,17.343301435406698,4.282296650717703,0.5423728813559321,1.2461538461538462,0.1452513966480447
Matt Bonner,82,18.9,7.2,3.0,5.6,53.57142857142858,0.5,1.1,45.45454545454545,0.7,0.9,77.77777777777777,1.3,2.2,3.5,0.6,0.5,0.2,0.5,1.0,0.14024390243902438,0.380952380952381,0.34370370370370373,0.600400266844563,0.5803571428571429,1.200800533689126,0.1084010840108401,0.0402632597754549,0.06813782423538521,0.003716608594657375,10.714285714285715,0.01548586914440573,0.006194347657762292,0.7,11.999999999999998,9.1,2.9000000000000004,0.19642857142857145,0.16071428571428573,0.0878048780487805,13.714285714285715,0.042682926829268296,6.666666666666667,0.007317073170731707,1.1428571428571428,0.006097560975609756,0.9523809523809524,0.0024390243902439024,0.380952380952381,0.006097560975609756,0.9523809523809524,0.08390243902439025,1.1076923076923078,0.004191508581752485,0.41269841269841273,0.15343915343915346,0.5661375661375662,0.9473684210526316,1.7513471901462663,20.948275862068964,1.7456896551724135,0.5555555555555556,1.2857142857142858,0.22222222222222224
Blue Edwards,82,23.0,8.9,3.5,6.9,50.724637681159415,0.1,0.4,25.0,1.8,2.5,72.0,0.8,2.2,3.1,1.8,0.9,0.4,1.9,1.0,0.16097560975609757,0.3869565217391305,0.43043478260869567,0.55625,0.5144927536231884,1.1125,0.07889713679745494,0.020360551431601277,0.055991516436903505,0.00916224814422057,26.08695652173913,0.022905620360551434,0.010180275715800638,1.3,15.100000000000001,11.500000000000002,3.5,0.057971014492753624,0.36231884057971014,0.10853658536585366,13.930434782608698,0.03780487804878049,4.852173913043478,0.021951219512195124,2.8173913043478263,0.010975609756097562,1.4086956521739131,0.004878048780487805,0.6260869565217392,0.023170731707317073,2.9739130434782606,0.11548780487804879,0.9468085106382979,0.0052492046659597036,0.46521739130434786,0.15217391304347827,0.6173913043478261,0.6793893129770991,1.263736263736264,20.67676767676768,4.181818181818182,0.5230769230769231,1.289855072463768,0.19130434782608696
Clifford Robinson,82,19.1,9.1,3.6,9.2,39.130434782608695,0.1,0.5,20.0,1.7,3.1,54.83870967741935,1.3,2.4,3.8,0.9,0.7,0.7,1.6,1.0,0.16585365853658535,0.4764397905759162,0.6368586387434554,0.4307080651268459,0.39673913043478265,0.8614161302536918,0.11646022219384496,0.03984165496105223,0.07355382454348103,0.005516536840761078,9.782608695652174,0.021453198825181964,0.021453198825181964,1.4,15.199999999999998,11.3,3.8,0.05434782608695653,0.3369565217391305,0.11097560975609756,17.151832460732983,0.046341463414634146,7.162303664921465,0.010975609756097562,1.6963350785340312,0.008536585365853657,1.319371727748691,0.008536585365853657,1.319371727748691,0.01951219512195122,3.0157068062827226,0.07292682926829266,0.7398373983739838,0.00776656876516409,0.5235602094240838,0.19895287958115182,0.7225130890052356,0.6148648648648649,1.0401325478645067,14.288885235120029,1.4131864518250579,0.40229885057471265,0.9891304347826088,0.27225130890052357
Wesley Matthews,82,24.7,9.4,3.3,6.9,47.826086956521735,0.8,2.0,40.0,2.0,2.4,83.33333333333334,0.6,1.7,2.3,1.5,0.8,0.2,1.1,1.0,0.1597560975609756,0.38056680161943324,0.36663967611336035,0.5907491201608849,0.536231884057971,1.1814982403217698,0.05450775155524834,0.014219413449195221,0.040288338106053125,0.0071097067245976114,21.73913043478261,0.018959217932260297,0.004739804483065074,1.0,14.2,11.5,2.7,0.2898550724637681,0.34782608695652173,0.11463414634146342,13.700404858299596,0.028048780487804875,3.352226720647773,0.018292682926829267,2.1862348178137654,0.00975609756097561,1.165991902834008,0.0024390243902439024,0.291497975708502,0.013414634146341465,1.6032388663967612,0.11658536585365854,1.010752688172043,0.004471215562358053,0.44129554655870445,0.10931174089068826,0.5506072874493927,0.7899159663865546,1.3599810785241249,25.638250883392224,4.091210247349823,0.5102040816326531,1.3623188405797102,0.13360323886639675
Jon Koncak,82,20.7,8.3,3.2,6.3,50.7936507936508,0.0,0.0,0.0,1.9,3.1,61.29032258064516,2.1,3.6,5.7,0.7,0.5,0.8,1.4,1.0,0.17804878048780487,0.4009661835748793,0.43787439613526574,0.5414926931106473,0.507936507936508,1.0829853862212946,0.16118769883351008,0.05938494167550372,0.10180275715800638,0.003958996111700247,11.11111111111111,0.014139271827500886,0.02262283492400142,1.3,16.0,11.1,4.8999999999999995,0.0,0.4920634920634921,0.10121951219512196,14.434782608695654,0.06951219512195123,9.91304347826087,0.008536585365853657,1.217391304347826,0.006097560975609756,0.8695652173913043,0.00975609756097561,1.3913043478260871,0.017073170731707315,2.434782608695652,0.09731707317073175,0.8829787234042553,0.005339931660186168,0.43478260869565216,0.2367149758454106,0.6714975845410628,0.7217391304347827,1.5939115450890293,18.955207413945278,1.598631950573698,0.507936507936508,1.3174603174603177,0.33816425120772947
Michael Brooks,82,30.2,14.7,6.0,12.4,48.387096774193544,0.0,0.1,0.0,2.8,3.9,71.7948717948718,2.6,2.8,5.4,2.5,1.2,0.4,2.0,1.0,0.2707317073170732,0.4867549668874172,0.5336423841059603,0.5206857466704449,0.48387096774193544,1.0413714933408897,0.10466806654821516,0.050395735745436925,0.05427233080277822,0.009691487643353253,20.161290322580644,0.02325957034404781,0.007753190114682604,1.6,24.2,19.8,4.4,0.008064516129032258,0.31451612903225806,0.17926829268292682,17.52317880794702,0.06585365853658537,6.437086092715233,0.03048780487804878,2.980132450331126,0.014634146341463414,1.4304635761589404,0.004878048780487805,0.4768211920529802,0.024390243902439025,2.384105960264901,0.17280487804878045,0.9018404907975459,0.006507833952511711,0.5695364238410596,0.14569536423841062,0.7152317880794703,0.7067307692307692,1.4649304527966855,27.54653760238272,4.684785306527674,0.4878048780487805,1.1854838709677418,0.23178807947019872
Karl-Anthony Towns,82,32.0,18.3,7.6,14.1,53.90070921985816,0.4,1.1,36.36363636363636,2.7,3.4,79.41176470588235,2.8,7.7,10.5,2.0,0.7,1.7,2.2,0.0,0.37804878048780494,0.571875,0.556125,0.586688894588356,0.5531914893617021,1.173377789176712,0.19207317073170732,0.05121951219512195,0.14085365853658538,0.007317073170731708,14.184397163120568,0.012804878048780487,0.031097560975609756,2.4,33.2,23.1,10.1,0.07801418439716312,0.24113475177304963,0.22317073170731708,20.587500000000002,0.12804878048780488,11.8125,0.024390243902439025,2.25,0.008536585365853657,0.7875,0.020731707317073172,1.9124999999999999,0.02682926829268293,2.475,0.23804878048780492,1.0457142857142858,0.006782012195121951,0.634375,0.315625,0.95,0.8433179723502304,1.5404107762069885,32.90627107215105,3.5963137783771635,0.5538461538461538,1.297872340425532,0.40312499999999996
Pooh Richardson,82,31.5,11.4,5.2,11.3,46.017699115044245,0.3,1.0,30.0,0.8,1.3,61.53846153846153,0.7,2.0,2.6,6.8,1.6,0.3,1.7,1.0,0.2560975609756098,0.3619047619047619,0.4308571428571428,0.4801212938005391,0.47345132743362833,0.9602425876010782,0.04831591173054588,0.013008130081300813,0.03716608594657375,0.02527293844367015,60.176991150442475,0.029732868757259,0.005574912891986063,1.9000000000000001,22.700000000000003,18.9,3.9,0.08849557522123894,0.11504424778761062,0.13902439024390245,13.028571428571428,0.03170731707317073,2.9714285714285715,0.08292682926829269,7.7714285714285705,0.01951219512195122,1.8285714285714285,0.0036585365853658534,0.3428571428571428,0.020731707317073172,1.9428571428571426,0.28243902439024393,0.9047619047619047,0.005254355400696863,0.5777777777777777,0.1238095238095238,0.7015873015873015,0.5402843601895735,1.4683032939714107,26.458885941644564,15.782493368700266,0.47572815533980584,1.008849557522124,0.14285714285714285
J.R. Reid,82,33.6,11.1,4.4,9.9,44.44444444444445,0.0,0.1,0.0,2.3,3.5,65.71428571428571,2.4,6.0,8.4,1.2,1.1,0.7,2.1,1.0,0.24878048780487802,0.33035714285714285,0.4029761904761905,0.48513986013986005,0.4444444444444445,0.9702797202797201,0.14634146341463414,0.04181184668989547,0.10452961672473866,0.004181184668989547,12.121212121212121,0.01916376306620209,0.012195121951219511,1.8,22.5,14.7,7.8,0.010101010101010102,0.35353535353535354,0.1353658536585366,11.892857142857142,0.10243902439024391,9.0,0.014634146341463414,1.2857142857142856,0.013414634146341465,1.1785714285714286,0.008536585365853657,0.75,0.025609756097560978,2.25,0.13756097560975616,0.8283582089552238,0.004914343786295006,0.36607142857142855,0.23214285714285712,0.5982142857142857,0.6646706586826348,1.319569120287253,27.545051698670605,2.9778434268833087,0.4489795918367347,1.121212121212121,0.30357142857142855
Darrell Walker,82,16.1,7.9,2.6,6.3,41.26984126984127,0.0,0.2,0.0,2.5,3.2,78.125,0.9,1.1,2.0,3.5,1.6,0.2,2.4,1.0,0.15609756097560976,0.4906832298136646,0.6278260869565218,0.5124545926310327,0.41269841269841273,1.0249091852620653,0.07271625511286169,0.03272231480078776,0.039993940312073935,0.025450689289501588,55.55555555555556,0.05817300409028935,0.007271625511286169,1.8,15.2,12.3,2.9000000000000004,0.03174603174603175,0.507936507936508,0.09634146341463415,17.664596273291924,0.024390243902439025,4.472049689440993,0.042682926829268296,7.826086956521739,0.01951219512195122,3.5776397515527947,0.0024390243902439024,0.44720496894409933,0.029268292682926828,5.366459627329192,0.15341463414634152,0.8315789473684211,0.0076564156945917285,0.7080745341614907,0.18012422360248448,0.8881987577639752,0.512987012987013,1.3357949609035624,12.583102493074792,5.5747922437673125,0.42622950819672134,1.253968253968254,0.2360248447204969
Clyde Drexler*,82,17.2,7.7,3.1,6.8,45.588235294117645,0.0,0.0,0.0,1.5,2.1,71.42857142857143,1.4,1.5,2.9,1.9,1.3,0.3,1.5,1.0,0.15365853658536588,0.4476744186046512,0.5362790697674419,0.4984464008285862,0.4558823529411765,0.9968928016571724,0.09869540555870676,0.0476460578559274,0.05104934770277936,0.012932501418037437,27.941176470588236,0.04424276800907545,0.010209869540555873,1.6,14.100000000000001,11.0,3.0999999999999996,0.0,0.3088235294117647,0.09390243902439024,16.116279069767444,0.03536585365853658,6.069767441860465,0.023170731707317073,3.9767441860465116,0.015853658536585366,2.72093023255814,0.0036585365853658534,0.627906976744186,0.018292682926829267,3.1395348837209305,0.11,0.8651685393258427,0.00653998865570051,0.5581395348837209,0.18023255813953487,0.7383720930232558,0.6260162601626016,1.405930470347648,14.358196010407632,3.5429314830875973,0.4558823529411765,1.1323529411764706,0.2616279069767442
David Robinson*,82,36.6,24.3,8.4,15.9,52.83018867924528,0.0,0.0,0.0,7.5,10.2,73.52941176470588,3.7,8.3,12.0,2.0,1.7,3.9,3.1,1.0,0.49756097560975604,0.6639344262295082,0.6417486338797814,0.5959387875220719,0.5283018867924528,1.1918775750441437,0.19192323070771689,0.05917632946821271,0.1327469012395042,0.006397441023590564,12.578616352201257,0.027189124350259893,0.062375049980007986,5.6,43.9,30.0,13.9,0.0,0.6415094339622641,0.29634146341463413,23.901639344262293,0.14634146341463414,11.803278688524589,0.024390243902439025,1.9672131147540983,0.020731707317073172,1.6721311475409835,0.0475609756097561,3.8360655737704916,0.03780487804878049,3.0491803278688523,0.3119512195121951,0.9310344827586207,0.007826202852192456,0.7185792349726776,0.3797814207650273,1.098360655737705,0.7788461538461537,1.516070345664039,37.865292915531334,3.1164850136239783,0.5283018867924528,1.528301886792453,0.48087431693989074
Nick Collison,82,17.0,5.6,2.3,4.3,53.48837209302325,0.0,0.0,0.0,1.0,1.4,71.42857142857143,1.9,2.7,4.6,0.4,0.4,0.6,0.8,1.0,0.1317073170731707,0.32941176470588235,0.336235294117647,0.5695687550854354,0.5348837209302325,1.1391375101708707,0.15839311334289813,0.06542324246771879,0.09296987087517934,0.0027546628407460545,9.30232558139535,0.013773314203730272,0.020659971305595406,1.0,11.6,7.9,3.7,0.0,0.3255813953488372,0.06829268292682926,11.858823529411765,0.05609756097560975,9.741176470588234,0.004878048780487805,0.8470588235294118,0.004878048780487805,0.8470588235294118,0.007317073170731707,1.2705882352941176,0.00975609756097561,1.6941176470588235,0.07207317073170733,0.9824561403508772,0.004100430416068866,0.35294117647058826,0.21764705882352942,0.5705882352941176,0.8115942028985508,2.0702306079664567,16.655003498950315,1.18964310706788,0.5348837209302325,1.3023255813953487,0.32941176470588235
Anfernee Hardaway,82,36.8,16.0,6.2,13.3,46.616541353383454,0.6,2.3,26.086956521739133,3.0,4.0,75.0,2.3,3.0,5.4,6.6,2.3,0.6,3.6,1.0,0.3329268292682927,0.4347826086956522,0.5070652173913044,0.5312084993359893,0.48872180451127817,1.0624169986719787,0.08589607635206788,0.036585365853658534,0.04772004241781548,0.02099681866383881,49.62406015037594,0.036585365853658534,0.009544008483563095,2.9,30.900000000000002,24.900000000000002,5.8999999999999995,0.17293233082706766,0.3007518796992481,0.1951219512195122,15.65217391304348,0.06585365853658537,5.282608695652175,0.08048780487804878,6.456521739130435,0.028048780487804875,2.25,0.007317073170731707,0.5869565217391304,0.04390243902439025,3.5217391304347827,0.30939024390243897,0.9248554913294798,0.00618372216330859,0.6141304347826088,0.16032608695652173,0.7744565217391305,0.5818181818181818,1.5220048899755503,31.55412647374062,13.016077170418004,0.5090909090909091,1.2030075187969924,0.2255434782608696
A.C. Green,82,18.8,6.4,2.5,4.7,53.191489361702125,0.0,0.1,0.0,1.2,2.0,60.0,2.0,2.7,4.6,0.7,0.6,0.6,1.2,1.0,0.14268292682926828,0.3404255319148936,0.3606382978723404,0.5734767025089605,0.5319148936170213,1.146953405017921,0.14322781525687597,0.062272963155163466,0.08406850025947069,0.004359107420861442,14.893617021276595,0.018681888946549038,0.018681888946549038,1.2,12.899999999999999,9.100000000000001,3.9000000000000004,0.02127659574468085,0.425531914893617,0.07804878048780488,12.25531914893617,0.05609756097560975,8.808510638297872,0.008536585365853657,1.3404255319148937,0.007317073170731707,1.1489361702127658,0.007317073170731707,1.1489361702127658,0.014634146341463414,2.2978723404255317,0.08317073170731709,0.9552238805970149,0.00439802802283342,0.3776595744680851,0.20744680851063832,0.5851063829787234,0.744186046511628,1.9037656903765692,17.746312684365783,1.9410029498525072,0.5434782608695652,1.3617021276595744,0.3085106382978723
Andre Miller,82,25.5,11.1,4.1,9.2,44.565217391304344,0.1,0.6,16.666666666666668,2.8,3.6,77.77777777777777,1.0,2.4,3.4,5.8,1.0,0.2,2.0,1.0,0.23780487804878048,0.43529411764705883,0.5013333333333333,0.5146513353115727,0.4510869565217391,1.0293026706231454,0.07804878048780488,0.02295552367288379,0.05509325681492109,0.026628407460545192,63.04347826086957,0.02295552367288379,0.004591104734576757,1.2,21.5,17.9,3.6,0.06521739130434782,0.391304347826087,0.1353658536585366,15.670588235294119,0.041463414634146344,4.8,0.07073170731707316,8.188235294117646,0.012195121951219513,1.4117647058823528,0.0024390243902439024,0.2823529411764706,0.024390243902439025,2.8235294117647056,0.25439024390243903,0.8671875,0.006113821138211382,0.6627450980392157,0.1411764705882353,0.803921568627451,0.5388349514563108,1.5190088255261371,22.14095744680851,11.569148936170214,0.46511627906976744,1.2065217391304348,0.1803921568627451
